Symbol,Description,"Gross margin %, Trailing 12 months","Operating margin %, Trailing 12 months","Pretax margin %, Trailing 12 months","Net margin %, Trailing 12 months","Free cash flow margin %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Research & development ratio, Trailing 12 months","Selling, general & admin expenses ratio, Trailing 12 months"
ATH,Athabasca Oil Corporation,33.5847846755946,29.5251291651619,44.8381105403194,34.113606379764,52.641455199404476,19.4180907718654,27.7189714905123,24.7956508369503,,4.059655510432712
CRT.UN,CT Real Estate Investment Trust,78.0619312173253,75.0075713569361,85.5748687217729,39.4599264213051,64.69364552148032,3.18144618723014,12.5223170149202,5.21952535082946,,
TKO,Taseko Mines Limited,21.01095120386,15.4876642977682,-7.35046823378414,-4.46782972452642,-41.913311387350554,-1.28873301296403,-4.6924682732603,-2.09944585546869,,5.523286906091792
BTE,Baytex Energy Corp.,23.5091140679759,20.1553607912226,10.8921993155699,7.02064215532023,13.730307587936707,2.82120667901106,5.2544837211648,3.44855621001534,,3.353753276753255
WDO,Wesdome Gold Mines Ltd.,57.1133696964753,52.6577106052572,53.9852990071206,35.685937154306,27.069652350070015,33.5742198515376,42.9734832557748,42.9644345238095,,4.455659091218092
DIR.UN,Dream Industrial Real Estate Investment Trust,73.5666375955066,66.5893623178705,29.7569244156402,33.4822984197232,27.684275389852132,2.05040418725007,3.5719690123975,2.38001461121551,,
POU,Paramount Resources Ltd. Class A,22.1573144643739,12.2922494651966,145.186769787724,113.386539410894,-29.90784926773079,34.0061690314621,43.7825644935824,43.1424725291926,,8.515714990949482
FOM,Foran Mining Corporation,,,,,,-1.4717570631299,-1.99968547486148,-1.60761923839634,,
AYA,Aya Gold & Silver Inc.,28.3247737082544,9.83996303483683,3.98097964059904,1.7495846893215,-2.837215257793939,0.47390564355947,0.712616593315972,0.562527749398591,,18.484810673417577
SVM,Silvercorp Metals Inc.,48.7721060507533,43.7253789293786,13.0537104525387,-4.64137411670154,35.38688612392657,-1.35892230157134,-2.37877470129338,-2.20598829487101,,5.046727121374873
BEI.UN,Boardwalk Real Estate Investment Trust,63.5201788806804,55.2153175977627,31.2433647856845,30.8262270644716,12.485320322310917,2.23442788156674,4.03626131833544,2.59637578552639,,
TVK,"TerraVest Industries, Inc.",21.7414409586023,8.80701604488529,8.64668370319163,5.89844366942928,6.3433869543716295,6.22242828751435,15.9435922334344,8.22788810375558,,12.934424913716992
KXS,"Kinaxis, Inc.",59.3318675439832,9.98429607808923,12.6593129556546,6.60456238806387,19.93657640721106,4.99151367842058,8.24101024007418,7.47776596068481,16.651628387067596,32.69594307882646
MFI,Maple Leaf Foods Inc.,18.2942501117292,9.40675108059837,5.37998637811131,3.79743130098932,7.641244638236609,4.13855651963514,11.7191113237327,6.10021844208884,,8.887499031130798
CEU,CES Energy Solutions Corp,22.9928045972386,10.9499812527746,9.29123167833457,7.32147939222029,6.247487194187169,11.5112819021121,22.9369247435228,14.8158736279444,,12.042823344463942
EFX,Enerflex Ltd.,22.4002559211408,11.4149282717766,8.09107754408941,5.41567919979827,6.62394618143596,4.7801015506394,12.4843690549516,7.37401850662041,,10.98532764936418
EIT.UN,Canoe EIT Income Fund,90.8526428545802,147.726422395457,144.465458123837,144.465458123837,4.560224692610873,18.7421829442066,20.8582682933868,19.6707754455868,,
BHC,Bausch Health Companies Inc.,60.8758608050587,21.2184065229604,3.52083408142886,1.47928096588907,9.337730541278834,0.570927048156795,,0.794716012454661,6.127841806474695,33.5296124756237
WPK,Winpak Ltd.,30.738706462047,15.9845837476231,16.8927856428138,12.2389459149541,6.206602954670869,8.83557383274149,10.4518709440232,10.4518709440232,1.9686563079215817,12.785466406502419
CRR.UN,Crombie Real Estate Investment Trust,41.252694601199,42.0299795630247,23.1805692757472,-10.373264756816,37.764010926382895,-1.17709126348859,-2.8054899426317,-1.26137401354091,,
USA,Americas Gold and Silver Corporation,-10.1925535972147,-31.1530556922677,-57.4656700268963,-57.4632439463326,-48.59243743142587,-30.1867257930488,-147.400925373434,-86.0224929034537,,20.960502095052945
CCA,Cogeco Communications Inc.,29.8054736900604,25.0230545198147,14.3844573460991,10.7906267529684,17.20664317508063,3.15144654030631,9.81770221455839,4.05883996431447,,4.7824191702456895
FRU,Freehold Royalties Ltd.,64.8613996668351,56.1033435029729,52.3917370118729,40.1866097665974,-22.574728133715162,9.96895704092462,13.2886194733262,10.6006308224144,,5.349667147072953
SGD,Snowline Gold Corp.,,,,,,-43.4856952727765,-50.8862269170002,-50.8479123395686,,
HWX,Headwater Exploration Inc.,50.0130312135893,44.1470687434844,43.5037483902618,33.1151882627093,20.57628625743546,17.764771979026,24.0528150561327,23.7227289450708,,5.865962470104864
HR.UN,H&R Real Estate Investment Trust,58.5137548949367,56.3670981735384,-86.2585998763384,-97.109165677047,29.19063018323503,-7.94230031658771,-16.815917554919,-10.0663972422209,,
BB,BlackBerry Limited,72.4055892149161,9.33809990297401,4.90623302531361,3.85304864067562,7.884221080791547,1.63554622567654,2.81979546570301,2.17870659862401,19.31517616201888,43.75231314992306
BLX,Boralex Inc. Class A,39.0096618357488,23.3091787439614,-2.41545893719807,-2.77777777777778,-38.768115942028984,-0.323283435237894,-1.46917917598211,-0.422599908130455,7.004830917874397,8.695652173913043
SXGC,Southern Cross Gold Consolidated Ltd.,,,,,,-4.05429404280028,-4.4067331632982,-4.37974520250696,,
NWC,North West Company Inc.,29.5002939311589,8.27457597494867,7.60248034010549,5.50888973327528,4.401922275131114,9.25944080085078,18.686050558214,11.8781735158301,,21.225717956210225
VNP,5N Plus Inc.,30.4289293879932,18.7491116689499,15.4386773804332,12.1772151897112,7.493929404874169,10.6016559505468,26.6517566234394,14.2613219392252,2.01741934064533,9.061635630534143
RUS,Russel Metals Inc.,11.0158353980394,5.15350640956587,4.7937089303027,3.63675535925886,2.695249380588172,6.70999542861686,10.3963292581529,8.73819075967387,0,5.862328988473553
HPS.A,Hammond Power Solutions Inc. Class A,31.2088703425483,13.1078920856306,12.6828587479578,9.4666089634652,-2.482175926740391,15.5520959376036,26.2075996714147,24.8297713622136,,18.100978256917642
PNG,Kraken Robotics Inc,48.1932793720873,9.1420161883738,6.80696590630365,16.1687515329899,-28.797645327446652,8.18440741264958,11.1818268173861,9.48148148148148,7.334805003679176,31.71645818003434
CURA,"Curaleaf Holdings, Inc.",35.9479115975424,0.467974016690619,-10.8632934169255,-19.2033370618161,5.257641798891142,-8.39266025648116,-28.2107851987483,-13.6793124619355,,35.43984876444768
RCH,Richelieu Hardware Ltd,7.18024752205544,7.02806020487498,6.29767309716211,4.36979736021959,9.365044370571281,6.04802607957554,9.08938306384353,7.62379540186287,,
BDGI,Badger Infrastructure Solutions Ltd,19.2334866828611,10.1093172410648,10.5087471458944,7.59921684287893,6.206647519756235,8.5147795942608,22.2738922122064,12.1289695703469,,9.124169441796354
FIH.U,Fairfax India Holdings Corp,61.3524917295692,528.47094525515,476.304676308558,368.361939093284,,10.4176246883047,13.5436058292,11.5854730664556,,
ARE,Aecon Group Inc.,4.93377515526749,0.475249251518763,0.101812826400798,0.167446637405653,-1.5850168105494677,0.244322457576859,0.923176856583338,0.68028389118292,,4.458525903748704
ABRA,AbraSilver Resource Corp.,,,,,,-107.076512064468,-124.550175583974,-124.550175583974,,
EXE,Extendicare Inc.,11.8754316206041,8.16063267875854,7.57211916439509,5.72380809817741,6.198543591007951,11.3625793385969,65.5702860436631,24.1563653834413,,3.714798941845531
SIA,Sienna Senior Living Inc.,13.9662486305112,10.0567498261085,5.96176675751813,4.43082501689161,-4.26494397161215,2.02544370690724,7.41963945754499,2.51153760678843,,3.909498804402664
VET,Vermilion Energy Inc.,21.1805298581787,14.2327755915918,4.85727999932335,3.50207963731633,22.35546679241054,1.10067620110867,2.37156937658419,1.67140877522405,,6.947754266586878
TSU,Trisura Group Ltd.,,6.08851757318606,5.89255769670243,4.42874302356064,11.778888514584285,2.96376273646439,16.6376206773135,15.7062489993541,,
NFI,NFI Group Inc.,5.5797288139866,-1.58888954279363,-9.48911619695312,-8.34759251279549,1.0876297208220924,-9.81401129731312,-52.3961383184018,-16.5498473354243,,7.168618356780209
VRNO,Verano Holdings Corp Class A,47.4541492963318,9.60303950325665,-37.3818880998853,-41.590095073991,4.292466613189435,-16.698965170453,-33.6880933817671,-22.9711738523711,,37.851109793075054
IAU,i-80 Gold Corp,-58.6755328648115,-103.46979294696,-212.342294076245,-208.887208093032,-100.07773680837877,-29.26252107172,-57.8514103837879,-42.3571814280739,,30.334163226287647
SLS,Solaris Resources Inc,,,,,,-85.2180424149504,,-2106.8297346511,,
CYB,Cymbria Corporation Class A,92.626482084993,139.655812744306,137.468779885426,132.745141732357,6.295089273279296,14.5211623592718,15.8231448514918,15.3971286507071,,
ALS,Altius Minerals Corporation,69.9648519483147,25.6353199989885,1125.71876501378,912.898576377475,66.42223177485019,39.969001173527,53.3587940827405,47.0554807192884,,44.32953194932612
HMMC,Hemlo Mining Corp,,,,,,-12.1670639364755,-46.5968993047611,-46.5968993047611,,
PMZ.UN,Primaris Real Estate Investment Trust,57.260699653421,53.5209098574498,27.9313977973253,27.9313977973253,27.573383101645373,3.83600048288982,7.80531640111363,4.02538618140091,,
KMP.UN,Killam Apartment REIT,66.1733344818315,61.2864746064436,7.6769274540666,7.6769274540666,17.314132531472765,0.53730237887518,0.955895891168729,0.600300568704728,,
PXT,Parex Resources Inc.,42.7395983618385,30.3627589760052,14.5318792160049,12.4435620696279,19.070810220482954,5.02079626301199,5.92675549289085,5.85216685895478,,11.265952896523853
CNL,Collective Mining Ltd,,,,,,-95.5219385621215,-122.174671403773,-113.486168962891,,
SDE,Spartan Delta Corp,18.9778007553165,10.0441967353681,16.5460345882012,12.2571859100051,-20.11361272058963,3.86900008706793,7.24523717241585,5.91695535956818,,8.933604019948426
GTII,Green Thumb Industries Inc.,48.9370056078531,15.1862616424477,15.4320288238817,3.75462179854101,13.379299805153149,1.72076761899763,2.46173203579191,1.93092367577699,,33.7507439654056
PET,Pet Valu Holdings Ltd.,33.4845697757232,15.0277232827513,11.6910547081518,8.5060886358572,12.380794253481248,9.87138870183922,106.587023055402,12.534502751528,,18.456846492971962
LNF,Leon's Furniture Limited,40.7278317055103,8.52177115135115,8.98631476469391,6.76885276723422,9.46693484127704,7.45212303438416,15.070520920542,11.4728064335862,,32.206060554159194
LIF,Labrador Iron Ore Royalty Corporation,96.5118185992609,75.0185861412984,75.5051057223449,60.3038287451075,66.70511446876435,13.2775743015778,16.9189465668641,16.9189465668641,,1.6678328559246058
TOY,Spin Master Corp,51.8112120284165,8.63250513902942,3.80436830323305,2.57665646841522,12.569226594658172,2.02803098840501,3.95308962248833,3.59452026397532,1.9383365946291788,41.24037029475806
TCL.A,Transcontinental Inc. Class A,9.35894165239259,9.35894165239258,8.08338496300886,6.23200553956048,8.95076351178979,4.89424425427173,8.94772644027,6.7127267017351,,
ASM,Avino Silver & Gold Mines Ltd.,46.8936977882266,34.274190863663,40.4032658111089,24.9928868514421,10.730493581825252,12.104960227773,14.5816535571839,14.4097037021282,,12.619506924563742
WTE,Westshore Terminals Investment Corporation,41.6311131096658,37.1790583151453,30.6955153163627,22.3921603035853,4.9565679941213245,3.72798568441811,11.4550859945001,7.07981019596352,,4.4520547945205475
ELE,Elemental Royalty Corporation,58.1298485817207,27.1761716183361,18.4151898979372,15.5941347090697,19.28533140970348,2.71510667593839,2.92293423131635,2.77324504329249,,30.953676963384698
BIR,Birchcliff Energy Ltd.,19.3619163819017,12.4065978428398,13.9298465195644,10.9438288919004,4.9985067660755265,2.15096200118546,3.31557400900606,2.59765611433064,,6.955318539061948
GSY,goeasy Ltd.,93.077196280198,36.3022568634889,19.238486758655,14.0650482129439,53.538354115677244,4.196884467939,19.2156361145724,4.40241162095856,,
IIP.UN,InterRent Real Estate Investment Trust,65.9676436145467,52.0970691563598,-42.4964306912428,-42.2554020886472,,-2.49431804798182,-4.39942428307836,-2.67862182018051,,
SIS,Savaria Corporation,38.4419185599628,11.3035813238475,9.32623384516383,6.89775753892355,12.769247269542214,5.45716254240966,10.2206322982641,7.05177844936485,,27.138337236115333
VZLA,Vizsla Silver Corp.,,,,,,-3.17976686871722,-3.22252615636191,-3.22252615636191,,
SVI,StorageVault Canada Inc.,31.5324823789399,23.1797459812935,-5.26360894357852,-3.74453473838846,-1.8660380994274246,-0.540693778160408,-10.9116953945714,-0.722748516532592,,8.352736397646378
CHE.UN,Chemtrade Logistics Income Fund,24.0494584846839,16.2264092656141,6.85416543312215,5.73761671476418,9.414617695592964,4.99669317358933,14.2973528125004,8.44848428333104,,7.823049219069783
RBX,"Robex Resources, Inc.",47.8818159588096,28.4313983202299,-19.9134721075768,-43.4502368642255,-127.40249129214133,-14.8337082781511,-25.3923033413231,-24.2930030413698,,19.450417638579616
LB,Laurentian Bank of Canada,,5.77208343783053,7.52584806289459,6.10077527832601,58.591675844246474,0.286776943022247,5.11913628253809,0.975979022109825,,
BDT,Bird Construction Inc.,9.4583909434696,3.77025612895181,3.73024366519954,2.71587129237365,1.2033828035515328,5.1520627432901,21.6753409285078,14.7036503027365,,5.688134814517784
AAV,Advantage Energy Ltd,21.9773731037573,14.101805031044,13.5295717851885,9.69164052998783,-8.078794085642963,2.06145319090421,3.67118455029277,2.63657033850751,,7.57120911476669
AFM,Alphamin Resources Corp.,47.6074103335311,41.6141975735682,40.4012238298682,20.8047663276288,28.317773714763277,20.9319695605467,33.8750739321342,33.0742946393111,,5.5640821150758955
LSPD,Lightspeed Commerce Inc,31.3725877233185,-11.4399863689678,-58.7760520492786,-59.4265176790976,6.325821341291158,-33.6781349574053,-36.592469095256,-36.330195664116,10.810652670195537,32.00192142209086
III,Imperial Metals Corporation,43.8618706534088,41.8362940936889,37.3533527893211,28.0527577790776,17.117645437591296,10.9876052697469,20.8984132162399,18.4762340801667,,2.7383332976061787
RUP,Rupert Resources Ltd.,,,,,,,,,,
AIF,Altus Group Limited,84.5301492628152,11.3170047015504,1.28455791731966,-0.347290902728118,14.92590113050226,-0.146005945784299,-0.339374925657192,-0.232838816500444,,71.04476362917092
RAY,"Stingray Group, Inc.",21.8233856893543,21.8233856893543,13.6607329842932,10.1696335078534,21.73542757417103,4.39632070688781,15.8570169041373,6.00613889402334,,
RAY,"Stingray Group, Inc.",21.8233856893543,21.8233856893543,13.6607329842932,10.1696335078534,21.73542757417103,4.39632070688781,15.8570169041373,6.00613889402334,,
CJ,Cardinal Energy Ltd.,31.1024442129989,24.3151550069803,22.3560174618299,16.9594699403905,32.413854233607374,5.76828284807694,8.46058349537853,7.30547884663296,,6.78728920601857
KEL,Kelt Exploration Ltd.,17.6696409121019,12.9717557828845,17.2326180028542,12.8470508733789,-25.434466569748054,3.88771673496103,5.34315293543359,4.82544559642813,,4.697885129217404
MEQ,Mainstreet Equity Corp.,66.6574856382484,59.6769231869854,119.137436418397,99.8143524513346,31.729276511113813,7.28653418359393,16.3017497143982,8.5405761766274,,
MTL,Mullen Group Ltd.,23.1329810718012,8.35402565191349,5.62559229711451,4.27016341073151,7.414364734102535,3.71662669317923,8.44653632678111,4.42277474139802,,14.778955419887687
GCG,Guardian Capital Group Limited,93.5585524761165,37.4418526145225,35.0887823650542,30.6896668129494,8.88650710596496,9.15950702362871,13.8249436582451,13.5207094981601,,
GOOS,"Canada Goose Holdings, Inc.",62.1852764094143,8.02545155993432,2.78461959496442,1.47099069512863,12.698412698412698,1.22131333787776,4.05622111121593,1.80558471551543,,54.15982484948002
CFP,Canfor Corporation,0.00561545372866042,-3.11844863731656,-11.7269392033543,-8.7881850853549,-5.156858340820604,-8.30966097645154,-15.2489525479879,-12.9118310323965,,3.124064091045223
GTWO,"G2 Goldfields, Inc.",97.2883759647302,-1356.19297686703,-1244.86008200849,-1244.86008200849,-3390.854717543445,-9.28732858346814,-9.60945977465459,-9.60945977465459,,1453.4813528317593
JWEL,"Jamieson Wellness, Inc.",40.532680840064,13.3365349769,11.2513273304628,7.90873541837203,9.701613577671958,5.31290593328691,13.4417332500592,6.85030287132331,,27.196145863163952
UNC,United Corporations Limited,92.5317020896589,355.333988212181,355.333988212181,305.918021075192,-7.673487660232816,,,,,
TRUL,Trulieve Cannabis Corp.,50.9909065276768,10.9482378714525,6.33303739489038,-10.5560948035874,13.66431987406643,-4.40324597473459,-10.1873122628913,-6.2582246776577,,40.042668656224336
BITF,Bitfarms Ltd.,-2.75337985665287,-31.1740031327503,-40.9507886104831,-35.4687649802355,-168.70803294205692,-14.0413248825032,-17.3645839803896,-16.0540830500423,,28.420623276097214
LAS.A,"Lassonde Industries, Inc. Class A",26.494673434735,6.88457312237584,5.60056390621444,4.2285734749894,-1.2051876892413953,5.59791890655525,11.6452071000306,7.95871544768139,,19.610100312359137
